"I am pretty up set that this is my second time on this assignment. the computer I did this on the first time disconnected the first time I did this exercise. I wish I had time to do it over yesterday but I had to study. studying is taking up alot of my time. more than I expected I would have to. I didn't know that college would be this tough. Oh' this is my favorite part of Scream. to bad that I have to keep writing. I really dig this assignment. I think it is pretty cool that the ten points is free. T he assignment isn't that  hard to do if you can find time. That is one thing that I wish I had more of. I wish that reading come a hell of alot easier than it does. I just wish that the first time would be enough. But for me it isn't. I wish that some times I was as smart as some people I know. the load of school is really beginning to weigh me down. I guess you guys will label that as stress. I always feel that I AM being constantly studied in psy. I always wonder what that would when I do a certain thing or think a certain thought. I really enjoy the class but I am way behind. I have a lot of reading to do in that class . I have alot of catching up to do. Especially in that class I am way behind on the chapters. I just want to have some time to do the things I want to do. I want to go an play basketball and lacrosse or just watch TV. I just want to relax and have fun . Studying sucks. It makes me sick and it never leaves my mind. Always know I should study but I don't. I am so lazy when it comes to doing the tings I have to. Man the moving is getting good but I don't want to tell my roommate to turn it off. I like it to o so I wouldn't to turn it off either. I sure do think this twenty minutes seems to be taking a long time. You think that it would go by quickly but not when you want to do something else. I am really excited about next week when I go to see Nate and Emily in Dallas and Memphis. I hope I CAN get a better car so I can make it. I am also excited about the football game this week when we sit on the 40 in row 5. That's sweet. I think this is taking so long. you guy's should make this 15 or 10 minutes long next time. too bad we couldn't do that for the other two due in December. I am two shy to ask the Prof. in class, maybe after class or before. He'll probably laugh in my face when I suggest it. The last four minutes are taking too damn long I just want to finish and do something else. I want to watch the movie and not study. Studying blows. I wish things were a hell of alot easier. the clock is going to slow. I am sick of writing. this is taking too long to finish. I want to do something else than this poop. the writing is getting very boring. there is another good part of the movie coming up. the movie is pretty good and I have to do this crap. there it went the best part and I missed it because of this crap. It may seem harsh but that is what I am thinking right now and that is what you asked for. yeah I done with this. ",1
"     Okay, so I am in my dorm room alone. I'm mostly thinking about how great my day was. I haven't had a day this good in a long time. Even though I had to wake up early I was rewarded by my Cotton Bowl tickets which makes me happy, because I never win anything so it's really cool for me that I was the one who drew the best number. Maybe my luck is finally coming in. I hope so. In addition to the tickets I got to see the guy who I am totally in love with twice today which was simply a gift from god because I hadn't seen him in a long time. When I started to pray for him I got to see him on Tuesday, then when I started thinking about him even more, I got to see him twice, and he even spoke to me. I just wonder what he thinks about me. I doubt that he is thinking of me right now, but when he sees me, I wonder what goes through his head. I've never had a guy be truely interested in me before, so I hope that now that I'm in college, my luck will change. Judging from my lucky number with the OU tickets, it looks like my luck is changing,  but I can't say that it was just luck, because my rededicating my life to the Lord contributed to my current happness in a big way. Actually He is the entire reason why I am feeling the happiest I have since I have moved here. I have made good friends and I get to see Joe. I just hope that I get to experience this feeling for a long time. I really am so happy, when I was walking down the street people were looking at me like I was crazy because I had this huge smile on my face. Being a good person and having faith can get you anywhere that you want to be in life, and now that I have accepted that I feel a little more at ease. Just a little though, I still worry about my classes. I just really want to do well. I need to catch up on my readings, which I will do this weekend. I just have to make myself. I also need to get my spiral back from Meredith. It really pisses me off that she borrowed my notes, and hasn't given them back yet. That is really rude and inconciderant! It's okay though, becuse now I am thinking about Joe again, so I am happy. I can't believe how happy it makes me just to think about him. I know I seem crazy because I barely even know him, but there is something about the fact that he makes eye contact with me, and that he is the only guy to ever speak to me on this campus. It just says something about him and about the way that he sees me, at least that's what I think. I just really want to fall in love. I look around and see all of these couples, and watch romantic movies, and listen to love songs, I want it so bad, that I can feel it! Something in my gut tells me that Joe is going to be my first real love, and even if it doesn't work out in the end and I get my heart broken, I feel like I'm ready. Ready to experience something. ",1
"It is really bright in here. Maybe I should turn on of the lights off. I would except I'm writing a stream of consciousness. I really miss Byron. I just talked to him about 10 minutes ago, but I need to talk to him again. Boy, is my cell phone bill going to be high this month. Haha. I still haven't paid mom for last months bill. I probably should have read chapter 3 before starting this, since it is due tomorrow and this isn't due until the 12th, but I would more than likely had waiting until the last minute if I hadn't gotten this over now. Whoops. My poster looks like it is about to fall down. Oh well, I'm to tired to go and put it back up. Yet, I am still awake enough to sit here and type for 20 minutes. I wonder how much people write for this if they are slow typers. And I wonder if they read every one of these. Especially since mine is going to be so long because of my typing speed. Man, if I were a slow typer this would be a lot less work. And if I wasn't so diligent about punctuation, capitalization, and spelling. Haha. Instead of spelling I accidentally wrote sleeping and had to erase it. I wonder if that is my subconscious trying to tell me something. I'm so glad I finished that photo wall. It turned out really nice, but Stephanie didn't seem to like it too much because she didn't have quite as many pictures as I did to put up. Oh well, that's her problem. Man, my DVD's are really out of order. I'm not sure why I think they need to be in any order at all, because in the grand scheme of things, that really doesn't matter quite that much. You know what would really suck would be if my computer, out of the blue caught a virus while I was in the middle of this, and I would have to start all over again. Then I would just wait until the last minute and probably not type quite so much. Oh well, this is for science I guess. Man I really really miss Byron. I can't believe I got so upset today when I was driving home, but what can you do when you love somebody so much. I don't know how his brother is related to him, he is so strange. At least he is nice I guess. I wonder if his blindness was caused from his genes or from some other problem when he was born. I guess that really isn't my business, but I'm just so damn curious. Byron didn't seem to know, so I guess I'll never find out unless I ask him, and I don't know him quite well enough to do that. Man, my pinky is really starting to cramp up. I don't think I've written for 8 minutes straight before without taking a break. I hope my Calculus quiz tomorrow isn't bad, I did the homework and everything and my professor swears that it is enough preparation for his quizzes, but yet I still remain cynical. I guess I'll just go over the homework problems again before I go to sleep. I can't wait until that Royal's show comes on A and E. Wow, I was so lazy I didn't even bother to find the and symbol. Haha. I did it again. If I wasn't on this laptop I wouldn't have a problem finding it. I wish it came with a 10 key pad. Byron. Byron. I can't stop thinking about that boy. He is such a sweet heart, and I can't wait to finish college so I can spend all my time with him. I wonder where A & E is. Haha. I found the & symbol. I wonder if there is some way that I can find out the channels on the internet through UT's website. Man this is a hell of a lot of typing. Hey hey, I see my Monkees bobble heads. They are so strangely entertaining. That's the only reason why I'm going to watch the A&E special, (davy jones is on it wahoo). That, and because Byron said he was going to watch it. There's the picture I have of us!  I can't stop looking at it or thinking about him!  I'm sure whoever (if anyone) reads this will wonder who Byron is (though it's pretty obvious). I hope Archie allows him to stay over at his dorm so he can come visit next weekend, and I don't have to drive back to San Antonio again. I don't mind driving down there, it might just be nice to have a change of scenery and have Byron visit up here. I'm going to be so worried about him though because he has to wait until he gets off of work to drive up here. There are to many drunk people out on the street for him to be safe, even though I trust his driving abilities. I think I'll have him call periodically on his way up here, just so I know that he is alright. Ya, that's a good idea. I should probably go and put those batteries into my remote but I don't want to get up and find it, nor am I suppose to get up from this typing and do something else. Man, Steph drank all my Hi-C. Or did I drink it all?  Naw. Steph did. I distinctly remember having at least 2 left in there when I left on Thursday. I don't drink her stuff. Oh wait, I did but she told me I could have some. Man, that whip cream I got on my face earlier from the Frappacino still hasn't come off after washing my face twice. I can still smell it. Eww. It smells like babies vomit. Byron!  Why aren't you here with me right now!  I know why you aren't here, but I wish you were!  Someday I won't have to worry about where you are all the time, and wonder what you are doing, but for right now this is torture!  Especially since I am writing all my thoughts down, and these thoughts of you are more obvious to me than normal!  All the thought I have in-between are meaningless because I don't consciously notice them, but when I'm thinking about you it takes all my concentration and full attention!  I should probably try and not think about missing you during class, but I can't stop. IT isn't like I don't mind these ideas, I just know that I won't be paying attention to what I should be. Hurray I'm almost out of time. 19 minutes. and a few seconds. Steph needs to put her stuff away and keep it away from my side of room. What is up with this. I'm not going to clean up after her. I'm getting so annoyed with her sleeping habits, but what can I do. I love you Byron!  I want to drive up there right now but I can't because of class! ",1
"     Today has been totally stressful!! Actually this past week has been stressful! College is very different from highschool. In high school I never even had to study, but I would still make high A's in all my classes! Now. . im not really prepared for all this studying i have to do in college! arg!  Im pretty sure i can handle it, but im still freaking out over only taking 2 tests in each class the whole semester! and those two tests determine my grade. . thats just scary!  Anyways, today in general has been stressful. My mom had to go get an MRI today, and that can't be good. Shes been ok the past few weeks, but something is making her sick! and today also, i found out that my uncles lung cancer is back, we thought it had gone into remission, but no, it came back. This has been really hard for my grandmother because she has to take care of my uncle 24-7. And my grandmother is not in that good health either, but hopefully she can handle all this. And it scares me because my other uncle, also smokes! even though his brother is literally deteriorating before his eyes! but he still won't stop smoking. that really pisses me off! its just so gross and. . blah. Oh well, he has to make that decision on his own, i can't make it for him. Anyways continuing on, one of my roomates is gettin on my nerves. I have 3 roomates in total, and we get along pretty good, but this one roomate, ahh! shes annoying! shes always trying to tell me that im not doing something right! and its always stupid stuff! like, she told me i wasnt cracking the eggs correctly?! or that my grammar on my english paper is wrong, when i know its right! and the thing that makes me mad is i didnt even want her to be my roomate. You see, i got a housing scholarship, for gettin good grades, so i don't have to live on campus. Two of my other roomates got one also. The girl i don't like happened to be a recepient also. She totally butted in and said she wanted to live with me! what could i say?! noo?! of course not! so i said yes. Then during the summer i was hoping she would forget and not transfer her lease over to mine, but what do you know! on moving day, guess whose face i see right as i enter my apartment door, none other than the annoying girl! ahh! this is something that is making my life even more stressful right now too!  Sometimes i wish my parents could just tell me how to live my life, it would just make everything sooo much easier on everyone!  But i guess thats the college life, its just very new to me still. Like, i enjoy not having my parents there telling me to study, or when my curfew is, but i do miss that   parental aspect   that i used to have in my life. College has a bunch of pluses. and minuses. Its not all parties and having fun like some people. Well i guess it is for some people, but personally not all that much for me. (Thats another thing about my roomate. . she is always partying! like 5 days out of the week! thats overdoing it just a tad don't ya think?!?)  But anyways i guess i should write something about the psych class to get some brownie points. lol. I really like that class! its pretty interesting, and the professor is pretty cool and not so boring(like my history teacher who says. . and umm. . alot!!)Im thinking of changing my major to nursing, possibly to become a psychiatric nurse, or possibly a pediatrics nurse. but im not sure(once again. . something i wish the parents could decide for me)  But yea, that class is pretty fun, i just wish it wasnt such a big class! thats another scary thing about college, your just a number! your just a tiny little fishy in a huuuge sea of other fishies!i guess its just cause im straight out of highschool where the classes are only 30 students each. Going from 30, to 500, thats quite a bit of a difference, and it can be rather intimidating for a freshman!  But i guess i will have to learn how to deal with it sooner or later!! hopefully i can survive this year, my goal GPA is atleast a 3. 3 ATLEAST! ahh!! i would like to have higher than that. . but we will just have to wait and see won't we!! ",1
"I hope no one heard me yelling and screaming for the Cowboys game. That was the most awesome season opener I have ever seen. I really haven't been keeping up with the Boys but I'm glad I got to watch them. I really have been missing football. I can't believe I haven't even been to the Longhorns games. I watched their games more when I wasn't even a student here. I guess I got so caught up in the Spurs mania happening in my city. That excitement will be hard to beat. I remember the night the Spurs won the championship I was downtown because my friend since first grade was having a graduation party at La Villita. I knew I had to go since I was so close to her family for so long. Her mom was my coach. I still call her Coach. Anyways, Analissa promised that there would be a tv there for me to watch the Spurs game because I am a die-hard Spurs fan. Several years ago when they would play really well during regular season but then lose in the playoffs, I would go in the guest room, put my head under the pillow and start to cry. I was embarassed that I was crying but my hopes had gotten so high and they had really let me down. So when they finally had an awesome chance at winning the NBA title, you better believe that I wanted to witness it. I was so disappointed when my friend didn't have a tv at her party. I seriously wanted to cry. I am not just one of those fans who likes their team only when they're winning. I had been waiting so many years for that night and then I didn't even get to really enjoy it. I wonder if anyone is writing to Professor Pennebaker about their sexual thoughts. I bet he is thinking, """"That's not what I had in mind when I told you to write anything you're thinking. """" Back to what I was saying, I was so desperate to see the game that I called my friend on my mom's cell phone and told her to call me and pretend to be my mom, telling me to come home because if the Spurs won it could get too rowdy downtown. So I left with my best friend, but I felt really bad that I lied to her family, because her mom was thanking everyone who showed up to the party despite the fact that the night would go down in Spurs history. She said that we were Anie's true friends. Ouch. So Rae Ann and I walked downtown to different smoky sports bars trying to find a decent place to watch the game, which was already three quarters over. Finally we just went to the Marriot hotel and found a tv. There were a bunch of drunk older men hitting on us, but at that point I could care less, because I was so into the game. I wonder if the professor is going to think what I'm writing is boring. My roomate just came in the door. She was out of town for the weekend. I hope she doesn't mind me using her computer, cause I still haven't gotten mine yet. Back to my story, I watched my game and we won of course and it was one of the happiest and adrenaline-running moments of my life. How pathetic right? Just kidding, but it was exciting just like the game today. I wonder if Eddie saw the end. I know he had been watching it. I hope he calls later because I miss J. c. I love their apartment. I definitely want to move there next year if I have enough money. Those were the best apartments. An artist must have designed them, because they looked so modern. I'm looking at my watch and there is a minute and three seconds left. This assignment is really neat but it is kind of hard to track my stream of consciousness when in my mind I know I am writing for an audience of at least one person. Oops, my watch is beeping- time's up. ",0
"Just like everyone else's writings, I'm sure starting off with I don't know what to write is commonplace. we used to have to write like this in english last year but Mrs. williams would give us a specific topic- like """"king kong"""" or """"umbrellas"""". she was the coolest teacher, she really had a good time teaching our class and made sure we had a good time too. a lot of the guys took advantage of her good nature though, especially when we had to do the """"hobbitt"""" project and austin named one of the characters """"dildo daggins"""". that was interesting because Mrs. williams couldn't really hear them say """"dildo"""" and wondered why the class was laughing so hard. I wasn't in that class but I got to hear all about it. I really miss all those guys, we had a pretty close group of friends because we all grew up together and went to pretty much all the same schools together. by graduation there were about 7 of us that had gone through school together since pre-k. I think that says a lot about us. there are others that I've gone to school with since elementary school too since we were all in the same advanced classes. this annoying """"firewall alert"""" keeps popping up on my screen and it's bugging the fire out of me cause I don't like computers to begin with and I can't get it to stop. kinda like our smoke detector. it beeped for 4 days before someone would come to change it. my roommate went out of town this weekend and when she got back and came in the room she said """"is that thing STILL beeping?"""" and she told me it had been beeping for 2 days and she kept forgetting to report it. so I went downstairs to report it and they told me no one would come until at least Monday because the maintenance crew doesn't work on the weekends. it really sucks cause I couldn't study or sleep in here because the thing beeped every 45 seconds. I ended up staying at towers with my guy friends from high school and we had a really good time- so I guess it worked out. I think I'm going to start dating their third roommate- he is from san antonio and I've really gotten to know him the past couple of weeks cause I'm always at my guy friends' place. oh yah- and the maintenance guy finally came today and fixed the smoke detector. I don't know where my roommate is, she left at 5:30 for her sorority meeting and I left for mine at 6 but she is still not back and it's almost 9. my dad called today and wants me to go to my grandparents sometime soon and shut off the hot water heater. my grandparents have been traveling in colorado since the beginning of july and when my parents came to move me in they stayed out at my grandparents (in south austin) and forgot to turn off the hot water heater. I don't understand why he wants me to do it- he could call their neighbors, which would be a lot more convenient (sp?) for me since I don't have a car. I called two of my friends to see if I could borrow their car but neither one of them picked up the phone, so maybe my roommate will take me out there later. I wish I could drive her car but it's a standard and I'm not very good at them. I got my nose re-pierced last night, chasity (my roommate) went with me. I got it done when I was in Ecuador this summer for a dollar and here they wanted $30! I wanted to scream. but oh well- it'll be there for a while. I took it out when I got home from ecuador because I didn't know how my parents would feel about it, and I know my dad's parents would shit bricks if they saw it, so I decided to play it cool and take it out when I was around my parents or grandparents, but it became too much of a hassle and I left it out too long. I really like it though- the stud it a tiny light blue rhinestone. I have a white one I got while I was in ecuador that I'm going to change out pretty soon. my roommate has her nose pierced too. I can't wait to show my brother. I called him last night to tell him and he was kinda mad that I did it without him because I had told him that I'd get it done before I left for college and that he could go with me but it just never happened. it's a big thing in Chile from girls to have their nose pierced and while we were in Ecuador a youth group of about 20 came up from Chile. I really miss Ecuador- I can't wait to go back, even though I don't speak the language very well I made a lot of great relationships. this one guy, dandle, from Chile, really had an impact on me. we still talk through e-mail daily and it's awesome to see things from his perspective. he is the person I'd most like to see again. he taught himself to speak English- he is never had a formal English lesson, and he wants to be a youth minister or music minister. I'm so impressed by his faith and his determination to educate himself. I really wish I had that mindset and determination to better myself without the help of teachers and tutors and school- but there are so many opportunities here that make it easier to get help I suppose. the time's almost up- I really didn't think I'd be able to type and think for 20 minutes but it's kinda flown by in a hurry- bye! ",0
"this song is really sweet my computer is slow but it's cool it's doing pretty well for me I should start typing next to each other just in case I run out of room. well that's better. hehe. I don't believe Monica did that. actually I'm not sure if I can write that type of stuff on here. it's kind of personal and what if someone reads this. I don't mind if Pennebaker or Matt reads it. but what if it's someone else. never mind about that. start thinking and type what your thinking wenshi. great now I'm talking to myself. that's funny. well. the songs over. what's next. prem is a really sweet guy and I am very lucky to have him. I'm also very lucky to have friends like Amy, phong, thang,julie, janet, sean, and so many more. and especially lucky to have such a mom and dad and three brothers that really care. they take care of me. they do lots for me. wenjen upgraded this computer that I'm using to type. isn't he so nice. what a brother. it's really cold in our room. I feel like I'm talking to someone. and tell them everything about myself. but I don't think that is what stream of consciousness is. I don't know. well I'll just keep typing until time is up. oh yeah. I need to call Janice and ask her if she has an extra cable for our TV in the room. good thing I wrote sentences right next to each other. this assignment would of been really long if I didn't. I know I don't have to worry about spelling and grammar and all but it kind of bothers me. it's not much the grammar and punctuation but spelling and spacing of words. I guess I'm just anal or something. who knows. I think other people like my friends and family know me better than I know myself. geez that shouldn't like that but I think that's how it is. oh well. hmm. what else should I think about. that's weird I'm thinking about what I'm thinking. hehe confusing. I miss my friends from high school that aren't going to UT. I miss my family too. my hometown isn't that far away compared to others but I still miss my friends and family. wow I don't know how others from out of state or even the country do it. it must be hard for them. I'm worried about mommy she's home all by herself. everyone is at a different place. wow. but in October all of us should be together. I can't wait until that day comes. it's going to be so cool. it hasn't been like that for more than a year. my goodness only 13 minutes have passed. I have written a lot in 13 minutes. geez. and 7 more at least. wow. I wish all papers in all my classes would be this easy. I mean it's not easy but easier than other writing assignments. you don't have to worry about spelling, grammar, punctuation, and just about everything else. just need something on paper. what kind of paper is that. I think I'm in paper heaven. hehe. that's like the coolest thing. I wish other teachers would be so generous. what happened to my music. I didn't pick this to be in my file or play list editor to play music continuously. but it's still a good song. I didn't even know it was in the file. that's pretty cool. actually kind of weird. hmm. I wonder how long it's been now. my hands are kind of getting tired and hard and tense from typing all this continuously. it's actually tough to type so much because you are thinking of so much at a time. it would be easier if I could type faster or my thinking would be less. hehe. that's never going to happen. I have been told I think a lot. and my mommy says I have lots of wrinkles under my feet. she says that means you keep everything to yourself. it's true for me. I don't know about others though. I think that's a cool but weird saying or superstition whatever you want to call it. it is funny too. well. what time is it now. let me look real quick. I started when the time said 1:10 and now when I looked it's 1:29. just one minute away from the minimum time. I'll type a little longer so it's not like I stopped right at 20. well the music stopped. you know what I just realized. I did pick all those songs I thought I didn't pick. that's funny. oh well. well. the playlist is out of songs I have to start it again when I'm done typing which should be ok to be now but let me check just in case the minute isn't over. I don't want to cheat and make it 19. 5 minutes. let me see here. it's 1:32. so I've been typing for 22 straight minutes. wow. my right arm is sore. it really hurts. I guess I should stop now. well nice typing for my first writing assignment in psychology. I'll be writing another one soon for the second writing assignment. well see this page later. hehe. ",1
Going home next weekend car parents wreck money in trouble take the car away can't get home to see Matt love sad tears cry lonely missing dogs sweet puppies faces walks hot heat stroke news program canine fatality mom call long distance phone bill money static on phone buy new phone white cordless money gym membership classes time homework professors workload reading retention problem novels textbooks boring learning professional applications journalism writing career salary relationships working paper Austin money internships this summer away from Matt and Aaron lonely love blue eyes blond hair big smiles arms friendships not many new people lots of kids here so far from home thought it'd be fun dorm room Lilian terry spending the night intrusions novel red hair abstractions pictures smiles on the cover enticing not all that interesting husband beach walking love separations Will sad confused masks emotional problems help girlfriends many people can't let go me told me I was the first person he let in scared upset angry cheating two guys wrong questions Matt wonderful perfect what would he say upset hurt never know sometimes it's better not to know hard as humans to understand that we always want to know I want to know if he's okay it's hard to ask him questions too many to discover what's going on how he feels bottled up feelings love rejection hate Liz hypocrisy fraudulent not truthful truth what is that how to decide about the truth music freedom dancing dizzy concert this weekend freshman seminar write up professor twitches stutters good person studies humanity quote you know you're in the wrong profession if you can't explain what you do to a small child help people everybody wants to so many ways to help people look kind when they're not blue eyes quiet lips smile blond streaks bike math class walking by rack Mondays slow lazy not quite right homework sleep bed miss home waterbed spoiled selfishness what is that selflessness love relationships translations cousin only child pregnant baby mom email birth control pills University Health Services call money what none of us have Jester dorms private Castillian Ryan and Mark view city not worth the money sorority valley girls buying friends cheerleaders high school football team thin and blonde tiny throw in the air Mom prom queens sappy crying proud of me band saxophones Stricklin juvenile child incapable fraud Matt brownnoser driving truck for the stupid old man Gary Ryan sad no one to live with old house compound like him friendly joking racist sexist Matthew Gary smartass kiss up payoff is not much working can't stop him I love him want him to know high school college at UT difficult to get accepted hopeful what's right for him Iowa me and Aaron Mom's wishes conclusions Dad where I was going all along presumptuous annoying parents always right though most annoying part of it all conservative controlling let loose party go away nothing will come of it all sad family screwed up pregnancy drugs bad drugs cocaine meth sleeping around southern families northerners think they're better because of this kind of thing maybe some of them are Mom thinks she's better Dad's right but she's still a good person most of the time can't read novels short attention span not stupid but not as smart as she thinks me important reading writing descriptions visual green book journal drawings nothing in her word document computer fixed Todd $300 too much USB computer help desk does nothing red tape big university Trinity rejected. ,1
"I have so much work to do and it all seems to just pile up on me. In highschool I think was so used to just doing things the nigh before and I knew I could get it on but now that I'm in college I can't be doing that stuff. I had a weird dream when I took a nap after my 3:30 class. I drempt that I was at my physic teachers wedding and I was in the third row I believe and the lady he was marrying who was a chemistry teacher was mad that me and my friend were there at the wedding. The rings they were getting married with were being passed around and they both had big pearls on them. Right before the ceremony began my physics teacher looked back and recognized he had two former students at his wedding [me and my friend] and he smiled and then the dream ended. I kind of freaked out, I'm not sure why. When I woke up I wanted to call my friend and tell her about the dream. I didn't end up calling her. After I had been awake for a while I started thinking about my Junior year in highschool [which is when I had my Physics teacher], he was a pretty good teacher, I really learned a lot that year. My parents are coming up this weekend for the UT game, I get to see my little brother so I'm real excited for that. I miss him a lot. I just ate Wendy's a little while ago and I'm stuffed. I'm exhausted, my mind and body are very tired. Last night I fell asleep around 1:00 and that's the earliest I have fallen asleep since I've been here in Austin. In between and after classes I find myself napping and I think that makes it worse because at night I can't sleep at all. Me and my roommate really get along, I like that. Okay I think I'm going brain dead, or maybe its because I'm tired. I'm happy I'm getting this out of the way now rather than the day before, I know its not a big deal but still. It helps to just finish these things a little earlier than expected. I love Austin so much. I miss my friends back at home but I don't miss the Valley, which is where I'm from, Edinburg to be exact. It's' funny how things just fly by so fast, I wonder if college will fly by as fast as highschool did. who knows! I feel overwhelemd, not just with reading and school work but with other things beside that. My parents expect me to bring all A's and I guess that can be possible but come on, I don't think I'll get ALL A's through college. I just want to do well enough to get into the graduate school I want to go too. Another thing that's bothering me is the whole boy problem thing. My boyfriend goes to UTSA and its not the long distance thing that is bothering me, it's the whole """"being tied down"""" part. There's so many people to meet here and I care about my boyfriend a lot but he messed up once and my ways of thinking about him and I have altered in a sense that could there really be someone else out there for me? My mom says I'll never know unless I """"venture out"""" and see what could be out there. I think I'm the type of person that is nice, maybe too nice. Why do people take advantage of that? It's not fair. I think I need to be a more stronger person when it comes to certain issues. I guess these are just the typical girl problems. It's funny how guys don't really care or think about things like that. It's also funny how guys minds are so much different from girls and how their views are completely oppposite. I really need to catch up with reading in Psychology, I think that's the only think I'm a little behind in, as far as reading. I want to have a good semester and leave during the Christmas holidays knowing that I did my best as far as that semester was concerned. Today in Astronomy we talked about the stars and how old they are and all that stuff and today when I was walking back from Wendy's, I couldn't help but look up at the moon and stars and then reflect back to my Astronomy class. All that stuff is so cool. I would LOVE to go to the moon that would be cool, but its one of those things I want to do but probably wouldn't do it if I could. Well time is almost up and I enjoyed this a lot. Bye! ",1
"Typing, what I feel, boy that is kind of odd. Not to often do you get an assignment where you just write, write whatever you feel. What am feeling right about now. I mean, I just got back from my Economics class, with Mr. Hammerhesh, or as he says the """"Hammer. """" It was a crazy experience with some few hundred people crammed into his class. Yesterday was an eye opening experience with one of my classes having 500 + people (yours, and then two of my teachers speak limited, and I do mean limited English. What a day, at good old University of Texas. Chris Farley, I just thought of him, because I watched a DVD of his greatest hits. Farley, to me is one of america's greatest comedians, because no matter what he was doing, he made the viewer laugh. truly an outstanding comedian, with a heart the size of Texas. Unfortunately like many other great hollywood actors, comedians, and musicians, he too became inundated with drugs and alcohol. Like one of the characters he plays, Matt foley, he played with life, and life came back to bite him, and instead of living in a Van down by the River, he is living in a casket down by the prairie. So much to do, and so little time. With all these clubs an activities and class schedule, college seems like one big whirlwind. With only moments here and there to catch your breath, and sit down to relax. Which organization should I join? So many options to accept, with so many good looking ones, but which ones to focus on. In high school, I did everything, and being in charge of a lot of them I was able to schedule each event around the other. But now, I am just another tadpole in the great lake. Phones are ringing, but no one is singing in my crazy packed dorm room. the twenty minutes is running to end. You would have thought I would type more in twenty minutes, but since this whole streaming typing is new to me, I guess I did a good job. Anyway, at least I did not copy a tv repair manual in this box and put it in. ;) Well, it's on to lunch then on to many other fun classes, some immunizations, and a bike ride. But before I go, I would just like to say that Apple computers are the greatest computers in the world. And, no I am not some sort of Computer guru, I just think that Apple computers are the easiest, coolest looking, and highest performing computers in the world. And, that my friend, is all I truly have to say. Thank you, and please, have a good day. ",0
