"You can't tell a person to write their feelings and expect that to show their thought processes. The awareness of the exercise takes away the naturalness of thought and the process of transcribing one's thoughts is inexact anyway. Well, I'm having difficulty doing it anyway. My apartment sucks. It's so modern. The clubhouse is littered with """"artistic"""" wrought-iron chairs and bright paint and triangular windows and shit. There's nothing artistic about that-- it means nothing to the creator and it's just used to entice """"hip"""" college kids to waste their money on these glossed-over crack house apartments. I'm not too upset about it though. I'm used to that sort of thing from corporate entities. The hard thing about these exercises is the difficulty of knowing the audience. It's not to the professor or the TA or my classmates or even to me because, I'm thinking it, why do I need to tell it to myself?  I write this and click the submit button and it travels into some ethereal world where it is represented to the prof / TA / whoever as an affirmative for social security number 465953267. Maybe that makes this more / less daring. I don't have to worry about you(whoever you are) reading it, and more importantly about myself going back and reading it tomorrow or in a week or a month or whenever. It makes it more daring because I can write anything and as soon as I click submit, it vanishes as far as anyone is concerned. Less daring in that I risk nothing. I'm wondering about the symbolic value of that word submit. I submit my thoughts. Earlier I was thinking about something. It was a little fragment of a story about existentialism in a Borgesian dream format. Maybe I'll develop that now. I dreamt last night that I was a mercenary in far away world where I had no vested interest in the goings-on. The denizens of said world were warring over things of grave importance. I posed the following question to myself: """"If I were to care about a side which would it be?""""  And so I picked a side and started fighting. Without fervor, without life-and-death importance, but with respect and a little curiosity. Not too bad. I'm not much of a writer. I guess as 20 minutes pass one begins to get used to the audience and just write. I'm out of ammo.   ",0
"what am I supposed to write about?  I can't type right. I wonder what I'm going to do tomorrow. I need to wash my clothes and do all my homework. Those Rugby Little Sisters are strange girls and they have weird parties. Where's Ashley? My roommate is talking to me. She says I need to keep some of my thoughts to myself. I guess maybe that's true. I don't want to do homework. I just want to go to the football game this weekend and not have to worry about grades. I hope that freaky guy isn't going to be at the party on Saturday. He might try something on me again. I like this song, it makes me think of going to Houston. I don't like my Biology 211 professor, she doesn't teach very well and I don't know how I'm supposed to pass her damn class if she keeps jumping around the book and not lecturing about what she needs to lecture about. She is too disorganized. I really need to wash my clothes and I need to workout tomorrow. My foot hurts, though. I really don't feel like running 10 miles tomorrow. That sucks. I wonder what Brendan's doing. Probably drinking. I can't wait to go home next month. It's funny, I'm not homesick, but I'm excited to go home. I want to go to Europe. I kind of want to go to Spain. I want to go everywhere. Wow, it's thundering a lot. I hope it doesn't rain on Saturday. I don't really feel like going to the rugby game tomorrow. I really need to study SOMETIME this weekend. sometime other than sunday. I'm so sleepy. I'm sleeping in tomorrow since I don't have class. I'm thirsty. I need to go buy more Diet Dr. Pepper. There just aren't enough hours in a day. I'm mad at John. He still hasn't called me and he didn't even say goodbye to me. I thought he was more of a friend than that. Apparently not. Yuck. I need to wash my face and brush my teeth. I feel icky. That girl is STILL on the phone. And she probably wonders why she feels so homesick. Well, maybe if she had get off the phone she would actually have a life here. Being on the phone isn't going to help her at all. She is kind of bitchy too. She is just not friendly at all. Whatever. I hope Aryan's doing okay. Maybe I should call him. It's too late at home, though. Never mind. I have no idea what I want. I just can't let all my exes go. Maybe it's because I'm too immature or something. That's why I needed to get out of Knoxville, so I could decide what I want with life. Here comes Ashley. Okay. I'm sick of the bathrooms here. I want my own bathroom. I hate it. The water here kind of smells funky too. I guess I'm used to more chlorinated water. I need to call Joe and Stefanie. I hope they get married. Rebecca's wedding is on Saturday. Wow. She is only 21. I can't imagine being married in two years. That's way too soon. My hair color is awful. I want to go back to that salon and get that bastard to fix it. I mean, I spent a lot of money on crap. I should have told him right off that I hate it. I should be more confrontational. I have that issue. I need to fill up my water filter. I really want something to drink. Good. Only like five more minutes of this. My right shoulder has been hurting lately. It feels as if my vein or artery or whatever is going to burst. I need to get my meningitis vaccination. There's so much to do and I just don't have time to do it. That tickled. Oh! Virgo! That's me. What am I going to do next week for my birthday?  Who is Beau?  Uh oh. ",0
"I just sent him an email message. actually, we are having , well not really problems, it is just hard because of the distance. It makes me feel like maybe I made the wrong decision by coming all the way here. I didn't really have a good reason, other than I knew I wanted to go out of state and this is a really good business school. Everyone asks why I came here. I'm sick of explaining it. I wish there were more out of state students here. I was really homesick the other day I just couldn't wait until thanksgiving. I couldn't sleep at all. Hmmm. that's just what we talked about in class today. Whether people would sleep longer if they were sad, or f they would have trouble sleeping. I just felt terrible. It was the first time I'd ever been that homesick. However, I've never really been this far away from home before, and for this amount of time.   I wonder if all these papers are going to be approximately the same length, or if people who type slower will have really short papers. It's only been like 5 minutes so far. I wish I typed slower. We had to do some kind of journal similar to this in My freshman English Class. We would give them names and everyday, we had to write for ten minutes about whatever first came into our heads. Back then I thought what a waste of time, but now I wish all our assignments were like this. It's great mot having to think of making sure all the sentences are in the right tense or I am using works correctly. I'm not in my room right now. I'm borrowing the computer ozone of my neighbors. and his suitemate just walked in with dinner. It smells really good. Now I'm hungry. I tried reading the first chapter in my psychology book over the weekend. I don't know, I just get so discouraged because I have a really short attention span especially when not reading """"Reader friendly material""""  I just can't concentrate on it. I've tried lots of methods, like taking notes and speaking it aloud while I'm reading it and all sorts of stuff. It just doesn't seem to work. Don't get me wrong, I think this will be my favorite class this year, It is just hard to digest. I'm glad I didn't take Psychology in High School. Supposedly, the teacher was really hard and the class was pretty useless. Instead, I took all hard classes. That's why I'm here. Because I was one of the 69 out of state students who were accepted into the school of business administration. I feel bad telling people that though. It makes me feel stuck-up. I don't want to be stuck up. I know too many people who are and I see others talking behind their backs. I really don't want that to ever happen. Actually, I'm pretty happy with myself the way it is (or was in Illinois)  I had a lot of really close friendships that I left behind. Some are still kind-of open ended, I didn't get to say goodbye, and other things like that. I made my plane tickets today. I get to leave on Tuesday to go home for thanksgiving, and on the 12th for christmas. I can't wait. I want to see how everyone has changed, and I guess, hope that they didn't change too much. Some I was worried about because they like to take things as they come into play and don't really think about how it might affect them in the future. I just want them to be safe. Tim just asked if I wanted any of his soup. I guess that is what he got for dinner. He's nice. actually all the guys next door are nice. My roommate however will take some getting  used to. She is Muslim and I'm Christian. We kind of clash with religious opinions. Well, I guess I'm done now! ",1
"I am in Mollie's room right now using her internet-I hope she doesn't care. I get really frustrated with computes sometimes. I wish I understood them better. I only like Email. I like Email because I can talk to my friends in New York. I can't wait until I get to see them on my birthday. I hope they are just as excited as I am. Meg is talking about her boyfriend. Everyone has a boyfriend here in Hardin House. Alot of them are far away though. I guess that would be pretty hard to deal with. If I really liked someone far away I would be really sad here. Last night was really fun. I had a good time with my friends. Sixth street is always fun because there are such a variety of people there. One of these nights I am going to sing karyoke. Then maybe someone will discover me and I'll become famous. I think my friend Rob will be famous someday. Je and Andy and Frederick. They are so awesome--I can't wait to see them. I wonder what will happen with Andy. I keep wondering about him. He has a girlfriend, but she is depressed and she brings him down. Maybe I'll learn more about her depression in this class. I just hope he's happy. Rob is not happy with Amy right now--she really lied to him and Caleb. They are trying to get revenge now. They wrote a letter about her and they are going to put it up in the restaurant where she works. It's pretty mean and I bet she'll be really embarrassed. I told Rob that revenge is a scary thing because it can consume you. He said """"I know, but I've never been so furious in my life. """" I feel sorry for him because I know he really liked her. I warned him though. I knew the second I met her that she was up to no good. She came between two best friends and she didn't even care. I wonder how my friends at schools far away are doing. I think Abby, at Arizona is doing really well. She has made two """"soul-mates"""" from Las Vegas. I bet they are so crazy on the dance floor! I miss Abby--especially dancing with her. She is so much fun. I guess I'll see her on OU weekend. Then I can tell her all about my trip to New York. Kelli will be home from Georgia, too. I can't wait to see her either. I hope she's been behaving herself. She breaks a lot of hearts. Her mom is really lonely by herself, I know she can't wait for Kelli to come home. I bet their phone bill is very expensive. I hope mine is not too bad. I've talked to Rob and Andy several times. I'm so glad I talked to Andy though. We really confessed a lot to each other, It was good to get some of those things off of my chest. The situation is pretty good right now, I hope Rob doesn't make the situation worse--if he is a real friend he will encourage Andy like he said he would. I think my friend Dallas in Arizona is miserable. He has never really been his own person-- he relies too much on other people for his identity and now he knows no one a t school, He will really grow from this experience though. I should call him, but then again ===That phone bill! That (the save in $) is the good thing about Email. I can always send him regular mail, too. I like real mail. You can write your true feelings so much easier in a letter. That is why I like to write Andy, ",1
"The jumbled mess in my head goes on and confusion takes over. Sorting out feeling from feeling and sensation from sensation leaves me with a fatigue which overwhelms me with each passing day. Not totally sure of where to go or what to do, I feel as if I wander aimlessly amongst all the people. things pop into my mind, and they are the importances of certain classes, such as the tests coming up, and all the studying I still need to do. I think more about this until it consumes me, and then outcomes that might not usually happen come into mind. I can't help thinking about this as I sit here, yet I feel I shouldn't think so much about it. The possibility of failure seeps into my mind, and I can see myself never forgiving me for such mistakes. My breathing gets heavy for fear of what failure's consequences may bring. Like anxiety, I fear of failure, until something else wanders into my mind. As failure subsides, and my body is back to normal, the apathetic view of things set in. I start to feel lazy, and I don't want to work. I feel as if I am walking on a fine line, and a step to the right means laziness (although at the time is very tempting), just as a step to the left means productivity. The forces keeping me on this line are 1)the fear of failure which keeps me from being a sloth-like animal, and 2)the feeling that I am not being productive when I truly am. I guess it's like growing, in a sense, for the second force, that is, because when I see myself each day, I don't notice the changes that happen when comparing one's younger self to himself, now. Keeping this in mind, I guess I have found another reason why not to be lazy, but it seems like I will have to have self-disipline, which in a way is like teasing one's self for as long as you have to wait for the results. Maybe I'm still being a child who doesn't want to wait for his reward. I just don't know how to change myself in that direction of being so diligent even when things are not so great. I will have to learn if I want to remove myself from this line of opposing forces, and however tempting it may be to stay on this line, I will have to find the discipline within me to do such things as study, be diligent, and stay current with the right thing to do. ",1
"This assignment was not as hard to figure out as I thought it was going to be. Actually it was quite easy. All I had to do was follow the simple directions. It is pretty cool in here. This library is not quiet though. I thought libraries are for people trying to read or study, but this one has lots of little rug rats talking and laughing. Oh well. Next weekend is going to be a lot of fun. I get to go see my boyfriend, who lives in Lubbock. I can't wait. Boy, I miss him a lot. I wonder how much my phone bill is going to be from calling him almost everyday. These two guys sitting by me are talking about weird things. I don't think they can figure out their computer. What do I want to buy today, when I go shopping?  I'm not quite sure. Maybe I will get a new dress. I really need to start looking for a homecoming dress. I have to have it by October because that is when Texas Tech's homecoming is. Hopefully my parents will pay for it. How do I tell them though, that on the way to San Antonio I got a speeding ticket. I guess I will just tell them that I was so anxious to see them that my anxiety caused me to speed. The police officer was not very understanding though, although I was at fault and I am going to pay the consequences. I need to study all day today, but I�m not really looking forward to it. If I get behind in my school work though, it will be extremely hard to catch back up, and I don't want to have to do that. Maybe I will go out tonight and have a really fun time dancing and stuff. That ought to compensate for me studying all day, and release the stress. At least I will have something to look forward to tonight. For now I only have studying to look forward to. Who do I want to go out with?  Maybe I will call up Jessica. She's pretty fun to hang out with, or maybe I will go to a club with my brother and his friends along with mine. No, I did that last night. It was fun though, maybe I should do that again tonight. Whatever the case, I need to have a night of fun planned so that tomorrow I can study all day again. I wonder what my roommates are doing. I bet they are watching TV  That's all they ever do. It must get boring for them, but evidently they like it. I can't do that, because I get overly-bored. They are the type of people that don't like to do anything outside of the house. I can't believe I got messed up with them. If I only knew that they were like that, I would have never agreed to live with them. They are kind of psycho. I don't know how anyone can fight and be unhappy as much as they are. I try to stay away from there, but maybe I need to find new places to go. My brother is probably half way to Wisconsin right now. I hope he is doing well. At least I got to see him before he left. That girl has a tattoo on her ankle in the shape of a snake. That is so ugly. I would never get a tattoo like that. I think it is so unattractive to guys. That lies right above the piercing on the face. I don't really think too bad of piercing your belly button, but anything else is too far. Actually, I have even thought about getting mine pierced, but I�m not quite sure if I want to go through all of that pain. Wow, that lady has a huge afro. Doesn't she know that it looks really bad. I guess if she thinks it looks good though, then that is all that matters.     ",1
"Today was pretty interesting. for a Monday. I only had two classes (Calculus and my favorite class with my favorite professor Mr. Pennebaker, who is an inspiration to me and an overall wonderful, smart, and funny guy). Do I get an A?  Anyway, my friend and I are waiting until about 11 pm so we can go to Blockbuster to buy """"Titanic. """"  Yes, we're crazy girls. Blockbuster is actually having a small Titanic party to celebrate its release. Phenonenal, huh?  I think so. Wow, only four minutes have gone by. I guess I type too fast. I     w  I  l  l    s  l  o  w     d  o  w  n. My roommate just asked me if I would hate her if she turned into a lesbian. Random question, huh?!  I told her """"No. """"  She is trying out for rowing and another girl said that there are a lot of lesbians that are on the team. It grosses her out, but she's still curious and thinks it might not be that bad. I think it's perfectly normal, especially in college, to be curious about those kind of things. I am. How many movies have they made about college kids trying out new stuff?  Now is the perfect time to explore our sexuality. It does bother me that she thinks she will """"turn into"""" a lesbian without her consent. Is that even possible?  I don't think it is. Some people say that you're born gay and that it's not their fault. I don't know. I wish I did, but I don't. I guess I'll just have to see what happens.     ",1
"Well, I guess I get to finally do a reading assignment for psychology. I always wondered what's done with these assignments. whether they test us students for mental illness or just conduct some research on us as though we're guinea pigs. Oh well, I guess it's a good way in any case to get us involved, since it is part of our grade. Man, my back is feeling kind of itchy now from walking and riding around campus all day. I can't really concentrate for, wow, eighteen more minutes, since I've had quite a lack of sleep over the past few days. It's getting harder and harder to stay awake as the days go by. The thing that bothers me is that all my classes have more than three hundred students except for one of them, so there really is no one to keep me awake except maybe the occasional glance from the professor. I've been mostly lucky about getting good ones. I'm getting a bit hungry now but the time is keeping me in, and my stomach is starting to growl. Hmm, spaghettios or mac and cheese, or should I finally start off with something healthy, I mean there is a whole fridge full of food. maybe an apple, then some pasta. That would sound good. I need to do something to keep my freshman 15 off, maybe the occasional biking and the insane walking I do every day might work off those hamburgers. This computer screen is making my eyes blurry, and I'm now slowly falling asleep. Aww man, I actually have to stay awake today in order to pass my quiz tomorrow in theatre. It shouldn't be too bad. I don't even know if I'm supposed to be doing punctuation or capitalizing the words. It's not like this is an official paper, but since I'm a perfectionist I can't really deal with things that are out of line or place. I guess it only works on AOL because it's just faster to type this way. I just realized that I get off track too easily, I may have some form of ADD. I can barely even listen to myself talk for 20 minutes. It's really hard when I'm face to face with someone. I just can't stand in one place for that long. So, I just zone out. as I'm doing now. I'm slowly becoming less aware and careful of what I write. People sometimes think I'm drunk when I'm sending them mail, like when I sent a post card to a few friends back home while I was backpacking through Europe this summer with my brother. Where is he by the way? Oh yeah, he went to work today. I live with him, I thought it'd be hard since we always used to fight when we were little. I'd always want what he had and vice versa. So, when we were in Europe, we were good at some points bought kind of fought a majority of the time. I guess the difference here is that . um I lost my track of thought, oh yeah, that we have separate rooms so we don't have to really see each other all the time. Just a moment, I need to change my posture. I'm becoming less attentive to myself. that's better. I wonder where my dog is, it's usually good to have him by my side. He is fluffy and fun to pet, well, at least he is there to substitute for my brother and keeps me company. That reminds me, I was supposed to walk him when I got home, but I haven't come around to doing that. I'll just go in 6 minutes when this is over. He can wait awhile. I wish I was a dog, he doesn't need anything but the occasional love, food, water, and he gets to sleep whenever he wants. I want to just take a while to lounge. I don't even get to do that much in the summer. I'm always active, either moving around, hanging out, or traveling. which I like a lot. Oh, I forgot to ask my adviser about the study abroad program. I'm a big language freak, in French at least, after I've finished learning that I want to do Italian and maybe Spanish. I'm slowly losing my Russian though, since my parents aren't there with me every evening to talk to. I need to move around a bit, my butt is getting sore from the chair. I need to get a new chair finally, this one just isn't doing it. Twenty minutes is a lot longer than I thought, I wonder how much I've written already. It seems like my fingers haven't stopped moving for quite a while. It's a renewed sensation since I haven't played piano for a while. I need to finally get one of those too for my apartment. or else I'll forget how to do that too. It's weird how something you've done nearly your entire life can disappear so quickly. Yay, only a few more seconds left to write, 10 , 8, 5, 2, 1. Done ",0
"I don't like being home alone as much as i thought i would like it. i want Talia to come back already. i can't believe she also takes zoloft this is too weird. i kinnda want her to be normal because now i just think the both of us are too weird together. it was such a coincidence that we got paired up together as roomates. i was talking to chris and everytime i do i feel so much more homesick. i can't decide if like him or not. well i like him. but i don't know if i like him more than a friend. i probably like william more. yes i do. i wonder what he is doing right now. it is raining and i don't like that. i hate the rain. i feel scared that something bad will happen. this song is funny. i guess they don't like jermaine dupri. i had some really good french vanilla coffee but now my throat hurts because it was way too hot. i really miss charm and all the guys. i felt so sad because they went out without me. ok the comp just made a strange noise that i don't like. that really scared me i thought i had broken talia's computer. i would really be in trouble then. damn it feels like i've been writing for longer than 6 mins. but oh well. i wonder wat chris is doing right at this moment. i wish i could see him. he can always make me laugh. speaking of funny people, i really miss emy. he's the love of my life, without it being in any way romantic. i would do anything for him and i worry about him so much. i really hope he is doing ok because if he isn't i would drop everything hear in austin just to be with him. the people in my floor piss me off all the time because they are always yelling and i can't stand that they don't have the courtesy to be quiet at night. they really annoy me. i wonder if that comedy show is going to be on tonight. i really like that show. i wish i had more of that coffee. even though it burned my throat. i ate pizza today and it wasn't the best thing in the world. i'm going to remember that for next time. i eat way too much sometimes. i am so fat i don't need to eat more. how the hell did i get to weigh so much?  i just can't believe it. i hate walking around and seeing all those pretty girls. i spend most of the day being jealus of them all. i don't know how to make myself stop eating and to start working out. i mean i have a gym right downstairs but even that embarrasses me because i don't want people to see the fat girl working out. that's why people work out, to lose weight. but i just can't get out of that mindset. it is way too cold in my room. i'm going to get sick. i have to do so much homework. especially biology because i don't understand anything in that class and we might have a quiz next week. i won't do too good on that. chemistry is pretty good i think. i got a little confused last night with the homework but i'm hoping to work that out. biology 212 is not that bad. at least i don't feel like falling asleep right then and there like in bio 211, i really don't like my instructor. she's so damn boring and she tries to be funny but i doesn't work. i really hope i don't do too bad this semester. i hope to get at least b's in all my classes. a's are impossible in college i think. i'm really worried about my scholarship from d. d. hachar, i haven't gotten the half from UT that i'm supposed to get. i really should call the office or stop by. and i should also go and settle the matter with the mental health office too, i don't want maribel to keep bugging me about it. this is really not cool, i don't want to have to do that. but oh well. i guess if i have to. i should write an email to the finacial aid office asking them about my scholarship. or maybe i should try to contact the nursing school. maybe i don't even have that scholarship anymore. that would suck if i don't. i really need the money. i don't want my parents to worry about me or money. i can't wait until i have money of my own to help them out. i wonder if i'll ever become famous like i always dream about. i dream about so many things itz hard to keep track. i'm almost done. wow, that went by quickly. this wasn't so bad. i wonder if they're really going to read this thing. i doubt they have time. ",0
"I am pretty tired today. I haven't had much sleep in the last couple of weeks. I have been working pretty hard and now with school starting it is going to be even busier. I work with the youth group at the church I go to. It is getting very busy there as well. We are really trying to get the numbers back up. After the summer the kids seemed to move away and the number of kids seemed to falter a little. Right now I am making a pot of coffee and getting ready to put in a hard day of studying. I was supposed to go to work today but there is nothing for us to do so we are staying home. We are working construction on our new church building. It is very exciting. We have to do a lot of demolition, and to help us out the fire department said they had some guys to train to breech walls. So for the last week they have been breaking through walls. It has been really cool to watch. My coffee smells really good. I am listening to some Audio Adrenaline. They are a Christian band I just downloaded. They sound pretty good, nothing that great about them though. I am switching majors this semester from Engineering to a dual major in History and Spanish, pretty drastic transfer huh?  I think it will be good. I got accepted into the UTeach program and so starting this semester I will be in an Austin public school teaching and observing. I will be in the classroom starting next week. I am very excited. My arms are getting really tired from writing so much and it has only been six minutes. I think they are going to fall off. I have a lot to do today. Since I am not working it will give me a good opportunity to catch up. I think I will be pretty far behind in this class PSY 301 because the Co-OP does not have the book(it is out of stock) They won't have it until Monday the 8th. I'll just have to read a lot next week. I need to do laundry today and maybe clean my truck. I am trying to sell my truck. It is a big beast and gets horrible gas mileage. About 10 miles per gallon. I think I will put it on Auto trader and see what I can get for it there. My coffee is done and it is calling my name. Come. Drink me. """"   I guess I will just have to wait another. oh my gosh. 10 minutes. I am losing my thoughts because my arms hurt so bad and I am really tired. I have to read six books for my History class. It's not so bad I have alreay read one of them and have started on another. The first was very boring. I think the rest will get better. This is a good song. I am also taking Chem 302 I think it will be a challenge because I don't really remember Chem 301 that well. I kind of breezed through it and didn't really learn any of the material. What other classes do I have?. I am trying to teach myself Spanish right now. It is fun. I think I can use Spanish a lot later in life. I hope to do some missionary work and maybe go into youth/college ministry. But who knows what the big guy has in store for me. College age has a lot of possibilities. I am hoping to maybe get something started this semester. I don't know how that is going to turn out but I think it will be fun. THis last summer me and a couple of friends went to Colorado did some fly fishing, landscape photography, and climbed Mt. Elbert (which is the highest peak in the Rockies @ 14,433)  It was a lot of fun. I and looking at a picture of me and my friend Chris. It is of when we went skydiving last year. That was a whole lot of fun. """"People may doubt what you say, but they will always believe what you do"""". Reads a poster on my wall. I read it every day to help my fully realize how much more my actions speak than my words. I would like to be a great orator but if somebody could only know my through my life practices and not my life speeches I would want them to say that I had a heart like David """". a man after God's own heart. """"  That would be the testimony of my life. I pray that I can life according to the beliefs in which I so strongly hold. K2, Everest, Anapurna  some of the greatest peaks in the world. I someday wish to climb all of them. But we will see how things play themselves out. I think it is so funny how people grunt and groan and try to figure it all out. The things that are above. are always going to be greater than those below. And tru faith means you don't have to have all the answers. The End ",0
